TIMESTAMP,LOAD,TEMP
1062009 14:00,119.1,65
1062009 15:00,121.2,66
1062009 16:00,121.4,67
1062009 17:00,123.4,68
1062009 18:00,127.4,68
1062009 19:00,133.5,66
1062009 20:00,145.2,64
1062009 21:00,140.7,65
1062009 22:00,131.6,64
1062009 23:00,118.4,64
1072009 0:00,103.4,64
1072009 1:00,94.2,64
1072009 2:00,89.9,64
1072009 3:00,87.5,65
1072009 4:00,87,66
1072009 5:00,88.5,68
1072009 6:00,96.9,70
1072009 7:00,115.9,71
1072009 8:00,122,71
1072009 9:00,120.3,73
1072009 10:00,121.7,76
1072009 11:00,125.1,78
1072009 12:00,129.8,81
1072009 13:00,132.5,82
1072009 14:00,140.3,85
1072009 15:00,147.4,84
1072009 16:00,154.6,88
1072009 17:00,160.6,87
1072009 18:00,157.1,84
1072009 19:00,151.2,79
1072009 20:00,155,65
1072009 21:00,147.6,60
1072009 22:00,133.9,58
1072009 23:00,118.3,57
1082009 0:00,102.4,55
1082009 1:00,91.7,52
1082009 2:00,85.5,51
1082009 3:00,82.5,48
1082009 4:00,82.2,47
1082009 5:00,84.9,47
1082009 6:00,95.2,46
1082009 7:00,116.9,45
1082009 8:00,123.2,45
1082009 9:00,119.5,54
1082009 10:00,117.5,62
1082009 11:00,118.8,66
1082009 12:00,119.1,68
1082009 13:00,116.5,71
1082009 14:00,120.1,73
1082009 15:00,122.4,75
1082009 16:00,126.3,76
1082009 17:00,129.9,76
1082009 18:00,130.2,75
1082009 19:00,130.2,70
1082009 20:00,138.5,64
1082009 21:00,134.9,61
1082009 22:00,124.7,60
1082009 23:00,112.1,58
1092009 0:00,99.2,63
1092009 1:00,89.5,62
1092009 2:00,85.1,63
1092009 3:00,82.8,61
1092009 4:00,82.4,58
1092009 5:00,84.9,56
1092009 6:00,94.2,58
1092009 7:00,113.5,56
1092009 8:00,118.4,59
1092009 9:00,118.6,65
1092009 10:00,121.6,69
1092009 11:00,125.1,74
1092009 12:00,129.7,79
1092009 13:00,135.1,82
1092009 14:00,144.7,82
1092009 15:00,154.1,84
1092009 16:00,160.2,84
1092009 17:00,166,85
1092009 18:00,168.1,84
1092009 19:00,165.1,81
1092009 20:00,170.2,78
1092009 21:00,165,80
1092009 22:00,156.5,78
1092009 23:00,146.1,78
10102009 0:00,134.4,79
10102009 1:00,121.9,78
10102009 2:00,115,76
10102009 3:00,109.8,75
10102009 4:00,107.7,76
10102009 5:00,107.8,76
10102009 6:00,111,76
10102009 7:00,117.6,76
10102009 8:00,126.3,76
10102009 9:00,146.4,78
10102009 10:00,163.2,80
10102009 11:00,175.9,81
10102009 12:00,182.4,79
10102009 13:00,181.4,79
10102009 14:00,177.5,81
10102009 15:00,172.1,83
10102009 16:00,163.6,82
10102009 17:00,157.8,83
10102009 18:00,152.9,80
10102009 19:00,149.2,77
10102009 20:00,151.1,76
10102009 21:00,144.1,74
10102009 22:00,132.7,72
10102009 23:00,120.1,71
10112009 0:00,107.5,66
10112009 1:00,96.4,65
10112009 2:00,90.1,63
10112009 3:00,85.5,62
10112009 4:00,83.3,62
10112009 5:00,82.6,61
10112009 6:00,84.2,58
10112009 7:00,89.4,58
10112009 8:00,97.2,58
10112009 9:00,111.6,59
10112009 10:00,120.6,60
10112009 11:00,118.7,60
10112009 12:00,116.3,62
10112009 13:00,117.6,62
10112009 14:00,119.7,64
10112009 15:00,122.3,65
10112009 16:00,123.4,67
10112009 17:00,123.5,66
10112009 18:00,123.3,66
10112009 19:00,124.7,65
10112009 20:00,134.6,64
10112009 21:00,132,64
10112009 22:00,121.9,62
10112009 23:00,108.5,60
10122009 0:00,95.2,59
10122009 1:00,86.4,60
10122009 2:00,82.1,60
10122009 3:00,79.6,59
10122009 4:00,79.5,59
10122009 5:00,81.8,58
10122009 6:00,90.9,58
10122009 7:00,111.5,57
10122009 8:00,118,57
10122009 9:00,118.9,59
10122009 10:00,121,60
10122009 11:00,122.8,60
10122009 12:00,123,61
10122009 13:00,119.9,60
10122009 14:00,119.2,59
10122009 15:00,119.9,60
10122009 16:00,122.2,59
10122009 17:00,126.2,59
10122009 18:00,131.1,59
10122009 19:00,139.9,58
10122009 20:00,143.8,59
10122009 21:00,138.7,58
10122009 22:00,127.3,58
10122009 23:00,113.6,57
10132009 0:00,100.2,56
10132009 1:00,91.1,55
10132009 2:00,86.9,54
10132009 3:00,84.7,54
10132009 4:00,84.4,54
10132009 5:00,87.2,55
10132009 6:00,97.2,55
10132009 7:00,119.3,53
10132009 8:00,124.3,54
10132009 9:00,123.1,57
10132009 10:00,119.9,61
10132009 11:00,119.3,67
10132009 12:00,119.4,71
10132009 13:00,117.7,75
10132009 14:00,121.2,77
10132009 15:00,126.9,78
10132009 16:00,129.1,78
10132009 17:00,135.2,78
10132009 18:00,133.3,76
10132009 19:00,135.4,69
10132009 20:00,143.3,65
10132009 21:00,136.7,64
10132009 22:00,126.1,63
10132009 23:00,112.4,62
10142009 0:00,97.9,61
10142009 1:00,88.4,62
10142009 2:00,83.9,64
10142009 3:00,81.9,64
10142009 4:00,81.5,64
10142009 5:00,83.9,63
10142009 6:00,94.3,61
10142009 7:00,115.9,56
10142009 8:00,122.8,55
10142009 9:00,120.6,54
10142009 10:00,120.8,54
10142009 11:00,121.6,54
10142009 12:00,121.3,53
10142009 13:00,118.9,53
10142009 14:00,121.1,53
10142009 15:00,122,53
10142009 16:00,125.2,52
10142009 17:00,134.4,51
10142009 18:00,141.3,51
10142009 19:00,150.5,51
10142009 20:00,154.2,50
10142009 21:00,149,50
10142009 22:00,138.4,50
10142009 23:00,124.6,50
10152009 0:00,111,50
10152009 1:00,101.6,50
10152009 2:00,97,49
10152009 3:00,95.4,49
10152009 4:00,94.8,48
10152009 5:00,98,48
10152009 6:00,109.7,48
10152009 7:00,131.4,48
10152009 8:00,137.3,48
10152009 9:00,134.2,48
10152009 10:00,135.7,49
10152009 11:00,134.8,50
10152009 12:00,134.6,50
10152009 13:00,129.3,51
10152009 14:00,126.2,53
10152009 15:00,122.2,53
10152009 16:00,121.3,54
10152009 17:00,126.6,54
10152009 18:00,130.5,54
10152009 19:00,141.8,54
10152009 20:00,145.5,54
10152009 21:00,141.9,54
10152009 22:00,132,54
10152009 23:00,119.2,54
10162009 0:00,106,54
10162009 1:00,96.1,54
10162009 2:00,92.1,54
10162009 3:00,90,54
10162009 4:00,90.4,54
10162009 5:00,93.1,54
10162009 6:00,104.7,54
10162009 7:00,126.8,53
10162009 8:00,134.9,53
10162009 9:00,133.4,53
10162009 10:00,133.1,53
10162009 11:00,132.2,55
10162009 12:00,129,57
10162009 13:00,126.2,60
10162009 14:00,121.1,64
10162009 15:00,120.8,64
10162009 16:00,121.7,64
10162009 17:00,127.7,64
10162009 18:00,134.7,61
10162009 19:00,144.9,59
10162009 20:00,149.7,57
10162009 21:00,147.1,54
10162009 22:00,142,51
10162009 23:00,133.3,50
10172009 0:00,122.7,48
10172009 1:00,113.3,51
10172009 2:00,107.9,51
10172009 3:00,105.8,51
10172009 4:00,105.7,51
10172009 5:00,107.6,50
10172009 6:00,114,49
10172009 7:00,122.7,49
10172009 8:00,134,48
10172009 9:00,148.4,50
10172009 10:00,153.1,52
10172009 11:00,151.7,55
10172009 12:00,147,57
10172009 13:00,140.4,58
10172009 14:00,134.9,56
10172009 15:00,131.2,55
10172009 16:00,129.5,55
10172009 17:00,132.1,54
10172009 18:00,137.3,54
10172009 19:00,146.6,52
10172009 20:00,155.5,51
10172009 21:00,153.5,51
10172009 22:00,148.6,50
10172009 23:00,140.2,50
10182009 0:00,130.2,50
10182009 1:00,122.5,48
10182009 2:00,119.1,47
10182009 3:00,117.3,45
10182009 4:00,116.3,43
10182009 5:00,117.9,41
10182009 6:00,123.1,40
10182009 7:00,132.1,39
10182009 8:00,146.1,40
10182009 9:00,165.3,44
10182009 10:00,173.2,50
10182009 11:00,169.5,52
10182009 12:00,161.9,52
10182009 13:00,158.2,54
10182009 14:00,156.6,53
10182009 15:00,154.8,54
10182009 16:00,153.4,54
10182009 17:00,155.2,53
10182009 18:00,159.2,53
10182009 19:00,167.8,52
10182009 20:00,173.4,51
10182009 21:00,170.9,50
10182009 22:00,160.7,46
10182009 23:00,146.8,43
10192009 0:00,132.5,42
10192009 1:00,124.3,40
10192009 2:00,122.6,36
10192009 3:00,122.6,35
10192009 4:00,125.4,33
10192009 5:00,132,32
10192009 6:00,147.6,31
10192009 7:00,172.4,31
10192009 8:00,177.7,32
10192009 9:00,165.7,39
10192009 10:00,153.5,46
10192009 11:00,143.4,52
10192009 12:00,135.4,56
10192009 13:00,126.8,58
10192009 14:00,123.2,61
10192009 15:00,118.8,61
10192009 16:00,116.4,62
10192009 17:00,119.8,63
10192009 18:00,125.6,62
10192009 19:00,142.2,53
10192009 20:00,160,47
10192009 21:00,162.5,44
10192009 22:00,159.6,42
10192009 23:00,149.9,40
10202009 0:00,140.6,39
10202009 1:00,135.4,37
10202009 2:00,135.9,36
10202009 3:00,137.6,35
10202009 4:00,141,35
10202009 5:00,147.9,33
10202009 6:00,164.3,32
10202009 7:00,190,33
10202009 8:00,191.5,32
10202009 9:00,176.6,39
10202009 10:00,156.3,48
10202009 11:00,140.5,58
10202009 12:00,129.3,64
10202009 13:00,119.4,68
10202009 14:00,116.4,71
10202009 15:00,115.7,73
10202009 16:00,114.5,72
10202009 17:00,118,72
10202009 18:00,120.4,70
10202009 19:00,130.9,60
10202009 20:00,142,54
10202009 21:00,140.7,50
10202009 22:00,133.8,47
10202009 23:00,123.5,45
10212009 0:00,112.5,43
10212009 1:00,106,41
10212009 2:00,105.2,40
10212009 3:00,106.8,39
10212009 4:00,110.6,38
10212009 5:00,117.5,36
10212009 6:00,134.1,36
10212009 7:00,162.2,35
10212009 8:00,166.2,34
10212009 9:00,153.6,43
10212009 10:00,139.1,52
10212009 11:00,127.8,62
10212009 12:00,119.7,68
10212009 13:00,115.4,72
10212009 14:00,114.6,76
10212009 15:00,116.1,77
10212009 16:00,118.9,77
10212009 17:00,122.3,76
10212009 18:00,123.2,73
10212009 19:00,130.8,61
10212009 20:00,137.4,56
10212009 21:00,134.4,56
10212009 22:00,126.5,56
10212009 23:00,114.4,51
10222009 0:00,103,48
10222009 1:00,94.6,45
10222009 2:00,93.2,45
10222009 3:00,93.5,43
10222009 4:00,95.9,42
10222009 5:00,102,40
10222009 6:00,116.9,39
10222009 7:00,143.8,38
10222009 8:00,149.4,37
10222009 9:00,142.8,44
10222009 10:00,130.9,54
10222009 11:00,123.1,65
10222009 12:00,120.1,71
10222009 13:00,115.1,76
10222009 14:00,114.9,78
10222009 15:00,116.1,78
10222009 16:00,117.1,77
10222009 17:00,120.8,77
10222009 18:00,121.8,76
10222009 19:00,129.2,69
10222009 20:00,136.1,68
10222009 21:00,132.9,66
10222009 22:00,124.2,65
10222009 23:00,111.8,67
10232009 0:00,99.3,66
10232009 1:00,89.3,64
10232009 2:00,85,64
10232009 3:00,82.5,62
10232009 4:00,82.3,63
10232009 5:00,85.2,63
10232009 6:00,95.6,64
10232009 7:00,117.7,64
10232009 8:00,122.9,63
10232009 9:00,119.7,67
10232009 10:00,119.4,69
10232009 11:00,119.3,71
10232009 12:00,120.9,77
10232009 13:00,121.9,79
10232009 14:00,124.3,81
10232009 15:00,125.7,82
10232009 16:00,126.8,83
10232009 17:00,129.4,77
10232009 18:00,127.8,75
10232009 19:00,132.1,74
10232009 20:00,134.8,72
10232009 21:00,130.5,70
10232009 22:00,125,70
10232009 23:00,117.6,70
10242009 0:00,106.9,70
10242009 1:00,97.1,71
10242009 2:00,92.1,71
10242009 3:00,87.9,71
10242009 4:00,85.8,72
10242009 5:00,86,72
10242009 6:00,88.3,72
10242009 7:00,94.5,72
10242009 8:00,104.2,73
10242009 9:00,116.5,74
10242009 10:00,128.4,74
10242009 11:00,135.7,73
10242009 12:00,140.5,74
10242009 13:00,144.1,67
10242009 14:00,147,69
10242009 15:00,148,70
10242009 16:00,148.1,72
10242009 17:00,147,74
10242009 18:00,148.7,72
10242009 19:00,151.7,69
10242009 20:00,154.8,67
10242009 21:00,149.3,64
10242009 22:00,141.5,64
10242009 23:00,131,61
10252009 0:00,117.4,59
10252009 1:00,103,57
10252009 2:00,95.6,50
10252009 3:00,89.8,49
10252009 4:00,85.2,47
10252009 5:00,83,46
10252009 6:00,83,45
10252009 7:00,87.1,43
10252009 8:00,97,43
10252009 9:00,111.6,51
10252009 10:00,121.4,54
10252009 11:00,120.9,56
10252009 12:00,117.5,59
10252009 13:00,116.5,60
10252009 14:00,115.5,61
10252009 15:00,114.3,61
10252009 16:00,112.6,62
10252009 17:00,113.4,61
10252009 18:00,116.2,60
10252009 19:00,125.6,57
10252009 20:00,132,55
10252009 21:00,129.7,53
10252009 22:00,120.9,52
10252009 23:00,111.9,50
10262009 0:00,101.9,47
10262009 1:00,94.6,46
10262009 2:00,92.1,46
10262009 3:00,91.6,45
10262009 4:00,93.3,45
10262009 5:00,98.2,47
10262009 6:00,111.5,48
10262009 7:00,133.6,48
10262009 8:00,140.9,48
10262009 9:00,139.4,50
10262009 10:00,135.9,55
10262009 11:00,133.3,58
10262009 12:00,127.7,60
10262009 13:00,122.8,62
10262009 14:00,121.6,63
10262009 15:00,122.3,63
10262009 16:00,122.8,64
10262009 17:00,129,63
10262009 18:00,137.8,62
10262009 19:00,149.9,59
10262009 20:00,149.1,58
10262009 21:00,141.8,59
10262009 22:00,130.6,59
10262009 23:00,118.1,59
10272009 0:00,105.5,58
10272009 1:00,95.3,57
10272009 2:00,92.4,56
10272009 3:00,89.8,56
10272009 4:00,89.3,56
10272009 5:00,91.9,55
10272009 6:00,102,55
10272009 7:00,122.2,55
10272009 8:00,127.1,55
10272009 9:00,123.2,56
10272009 10:00,123.1,57
10272009 11:00,121,57
10272009 12:00,118.9,59
10272009 13:00,114,59
10272009 14:00,113.3,58
10272009 15:00,111.6,58
10272009 16:00,111.6,59
10272009 17:00,114.5,59
10272009 18:00,121.6,59
10272009 19:00,135.7,59
10272009 20:00,137.8,59
10272009 21:00,133.2,61
10272009 22:00,124.2,61
10272009 23:00,112,63
10282009 0:00,99.3,64
10282009 1:00,89.6,66
10282009 2:00,85.7,68
10282009 3:00,85.1,71
10282009 4:00,85.2,72
10282009 5:00,87.6,73
10282009 6:00,97.8,71
10282009 7:00,115.8,65
10282009 8:00,121.3,64
10282009 9:00,117,63
10282009 10:00,118.5,63
10282009 11:00,120.7,65
10282009 12:00,123.3,68
10282009 13:00,124.4,70
10282009 14:00,127.5,71
10282009 15:00,130.9,73
10282009 16:00,134.1,75
10282009 17:00,137.8,74
10282009 18:00,136.9,70
10282009 19:00,140.1,64
10282009 20:00,142.5,61
10282009 21:00,135.5,57
10282009 22:00,125.7,55
10282009 23:00,111.8,54
10292009 0:00,97.5,54
10292009 1:00,87.1,53
10292009 2:00,83.3,52
10292009 3:00,81.5,51
10292009 4:00,81.5,50
10292009 5:00,85.4,48
10292009 6:00,95.7,48
10292009 7:00,118,48
10292009 8:00,123.7,47
10292009 9:00,119.2,54
10292009 10:00,117.2,57
10292009 11:00,116.1,65
10292009 12:00,114.7,68
10292009 13:00,111.6,70
10292009 14:00,111.9,72
10292009 15:00,111.3,73
10292009 16:00,111.9,73
10292009 17:00,116.1,73
10292009 18:00,121.7,71
10292009 19:00,133.3,63
10292009 20:00,134.6,58
10292009 21:00,131.9,58
10292009 22:00,126,58
10292009 23:00,114.5,57
10302009 0:00,102.1,56
10302009 1:00,92.1,54
10302009 2:00,87.7,51
10302009 3:00,85.6,51
10302009 4:00,86.8,52
10302009 5:00,89.4,52
10302009 6:00,99.5,54
10302009 7:00,115.9,53
10302009 8:00,123,54
10302009 9:00,123.7,55
10302009 10:00,122.2,58
10302009 11:00,117.2,59
10302009 12:00,114.2,60
10302009 13:00,108.7,61
10302009 14:00,108.3,61
10302009 15:00,107.5,63
10302009 16:00,107.1,63
10302009 17:00,108.6,64
10302009 18:00,110.3,64
10302009 19:00,120.2,62
10302009 20:00,123.9,61
10302009 21:00,121.5,60
10302009 22:00,116.3,58
10302009 23:00,108.9,57
10312009 0:00,99.8,54
10312009 1:00,89.6,54
10312009 2:00,84.2,55
10312009 3:00,82.6,55
10312009 4:00,81.6,55
10312009 5:00,81.7,57
10312009 6:00,85.7,57
10312009 7:00,91.8,57
10312009 8:00,100.2,58
10312009 9:00,111,59
10312009 10:00,120.4,64
10312009 11:00,124.8,68
10312009 12:00,126.1,68
10312009 13:00,126,76
10312009 14:00,124.9,79
10312009 15:00,126.1,80
10312009 16:00,126.9,81
10312009 17:00,128.5,79
10312009 18:00,127.8,78
10312009 19:00,129.1,74
10312009 20:00,129.8,72
10312009 21:00,127.2,73
10312009 22:00,123.3,72
10312009 23:00,115.7,72
1112009 0:00,106.2,72
1112009 1:00,96.4,72
1112009 2:00,89.3,70
1112009 3:00,83.9,64
1112009 4:00,83.1,62
1112009 5:00,83.8,59
1112009 6:00,86.3,58
1112009 7:00,89.7,56
1112009 8:00,102.4,56
1112009 9:00,117.1,56
1112009 10:00,124.3,57
1112009 11:00,122.1,57
1112009 12:00,119.3,57
1112009 13:00,118.7,57
1112009 14:00,118.1,56
1112009 15:00,119.3,56
1112009 16:00,120.3,54
1112009 17:00,125,53
1112009 18:00,138,54
1112009 19:00,140.7,54
1112009 20:00,137.4,52
1112009 21:00,133.6,52
1112009 22:00,124.5,52
1112009 23:00,113.6,52
1122009 0:00,104,51
1122009 1:00,95.8,50
1122009 2:00,93.4,50
1122009 3:00,92.8,51
1122009 4:00,93.5,50
1122009 5:00,97.1,50
1122009 6:00,110.3,50
1122009 7:00,131.1,50
1122009 8:00,132.4,50
1122009 9:00,130.7,51
1122009 10:00,127.9,52
1122009 11:00,124.8,53
1122009 12:00,123.1,56
1122009 13:00,119.3,58
1122009 14:00,118.7,61
1122009 15:00,117.7,61
1122009 16:00,120.7,61
1122009 17:00,128.8,61
1122009 18:00,145.4,53
1122009 19:00,153.1,50
1122009 20:00,149,48
1122009 21:00,144.1,46
1122009 22:00,134.2,45
1122009 23:00,122.4,44
1132009 0:00,111.2,44
1132009 1:00,103.5,43
1132009 2:00,98.9,43
1132009 3:00,100.2,42
1132009 4:00,102.2,42
1132009 5:00,108.7,41
1132009 6:00,123.5,41
1132009 7:00,145.7,41
1132009 8:00,144.5,42
1132009 9:00,129.3,46
1132009 10:00,119,51
1132009 11:00,112.3,57
1132009 12:00,108.6,66
1132009 13:00,106.2,69
1132009 14:00,104.2,72
1132009 15:00,104.7,72
1132009 16:00,106,72
1132009 17:00,108.8,70
1132009 18:00,124.1,59
1132009 19:00,137.4,54
1132009 20:00,136.2,52
1132009 21:00,133.3,51
1132009 22:00,127.3,48
1132009 23:00,118.1,46
1142009 0:00,109.7,43
1142009 1:00,103.7,42
1142009 2:00,100.7,40
1142009 3:00,102.9,39
1142009 4:00,106.4,38
1142009 5:00,114.3,36
1142009 6:00,130.3,36
1142009 7:00,153.2,35
1142009 8:00,153.4,42
1142009 9:00,141,50
1142009 10:00,131.6,56
1142009 11:00,122.8,59
1142009 12:00,116.3,62
1142009 13:00,110.6,65
1142009 14:00,108,67
1142009 15:00,109,68
1142009 16:00,110,68
1142009 17:00,115.2,65
1142009 18:00,133.1,56
1142009 19:00,144.7,53
1142009 20:00,143.2,49
1142009 21:00,140.9,48
1142009 22:00,134.6,46
1142009 23:00,123.9,47
1152009 0:00,113.5,44
1152009 1:00,106.2,43
1152009 2:00,102.1,41
1152009 3:00,103.2,41
1152009 4:00,106.4,39
1152009 5:00,113.4,39
1152009 6:00,129.6,39
1152009 7:00,153.5,37
1152009 8:00,152.6,42
1152009 9:00,136.5,51
1152009 10:00,125,57
1152009 11:00,118,65
1152009 12:00,114.3,66
1152009 13:00,109.4,67
1152009 14:00,107.7,68
1152009 15:00,108.4,68
1152009 16:00,108.4,67
1152009 17:00,113.5,63
1152009 18:00,131.8,53
1152009 19:00,147.2,47
1152009 20:00,148.8,45
1152009 21:00,149.8,43
1152009 22:00,144.3,39
1152009 23:00,134.6,38
1162009 0:00,126.3,36
1162009 1:00,121.2,34
1162009 2:00,119.9,34
1162009 3:00,122.8,33
1162009 4:00,126.7,32
1162009 5:00,133.9,31
1162009 6:00,150.7,31
1162009 7:00,174.2,30
1162009 8:00,174.4,36
1162009 9:00,156.6,47
1162009 10:00,145.1,54
1162009 11:00,134.5,59
1162009 12:00,127.3,60
1162009 13:00,118.5,62
1162009 14:00,115.5,62
1162009 15:00,115.1,63
1162009 16:00,115,62
1162009 17:00,122,59
1162009 18:00,144.7,50
1162009 19:00,160.5,44
1162009 20:00,165.3,39
1162009 21:00,167.7,38
1162009 22:00,168.1,36
1162009 23:00,164.9,35
1172009 0:00,157.8,33
1172009 1:00,151.7,32
1172009 2:00,149,32
1172009 3:00,151.9,31
1172009 4:00,155,30
1172009 5:00,160,30
1172009 6:00,169.9,29
1172009 7:00,180.6,30
1172009 8:00,188.1,34
1172009 9:00,178.4,41
1172009 10:00,160.4,52
1172009 11:00,144.6,61
1172009 12:00,132.9,64
1172009 13:00,122.8,66
1172009 14:00,116.5,67
1172009 15:00,115,68
1172009 16:00,114.3,67
1172009 17:00,117.7,64
1172009 18:00,135.3,56
1172009 19:00,144.6,54
1172009 20:00,145.6,49
1172009 21:00,146.5,44
1172009 22:00,143.7,42
1172009 23:00,138.2,41
1182009 0:00,130.7,38
1182009 1:00,122.4,38
1182009 2:00,119.2,38
1182009 3:00,118.1,36
1182009 4:00,118.4,36
1182009 5:00,120.4,34
1182009 6:00,124.8,35
1182009 7:00,133.3,36
1182009 8:00,145.4,39
1182009 9:00,149,49
1182009 10:00,140.6,58
1182009 11:00,127.4,65
1182009 12:00,118,72
1182009 13:00,115.1,76
1182009 14:00,115.4,78
1182009 15:00,115.2,78
1182009 16:00,114.2,78
1182009 17:00,114.4,71
1182009 18:00,124.9,60
1182009 19:00,131.1,57
1182009 20:00,131.5,50
1182009 21:00,129.4,48
1182009 22:00,123,47
1182009 23:00,113.3,46
1192009 0:00,104.2,44
1192009 1:00,98.5,43
1192009 2:00,97.9,42
1192009 3:00,99.2,41
1192009 4:00,103.5,39
1192009 5:00,111,39
1192009 6:00,127,38
1192009 7:00,152.2,38
1192009 8:00,151.4,44
1192009 9:00,135.6,52
1192009 10:00,124.1,61
1192009 11:00,117.1,69
1192009 12:00,115,72
1192009 13:00,112.2,73
1192009 14:00,111.1,74
1192009 15:00,111.8,73
1192009 16:00,112,72
1192009 17:00,114.8,69
1192009 18:00,130.7,65
1192009 19:00,137.7,62
1192009 20:00,133.6,60
1192009 21:00,129.3,60
1192009 22:00,120.6,58
1192009 23:00,108.6,57
11102009 0:00,96.3,57
11102009 1:00,88,56
11102009 2:00,83.3,56
11102009 3:00,83.4,56
11102009 4:00,84.5,56
11102009 5:00,88.5,56
11102009 6:00,99.8,57
11102009 7:00,119.1,57
11102009 8:00,122.9,60
11102009 9:00,119,61
11102009 10:00,116,62
11102009 11:00,112.9,63
11102009 12:00,112.1,64
11102009 13:00,109,64
11102009 14:00,107.8,63
11102009 15:00,108.5,63
11102009 16:00,110.1,62
11102009 17:00,115.2,63
11102009 18:00,131.7,63
11102009 19:00,136.2,62
11102009 20:00,131.6,61
11102009 21:00,126.3,60
11102009 22:00,117.9,60
11102009 23:00,107.9,60
11112009 0:00,97.9,59
11112009 1:00,90.5,59
11112009 2:00,86,58
11112009 3:00,84.9,56
11112009 4:00,86.2,56
11112009 5:00,88.6,55
11112009 6:00,95.2,55
11112009 7:00,106.3,55
11112009 8:00,115.7,55
11112009 9:00,124.7,55
11112009 10:00,131.5,55
11112009 11:00,133.5,55
11112009 12:00,134.1,55
11112009 13:00,132.3,56
11112009 14:00,133,55
11112009 15:00,133.9,55
11112009 16:00,135.4,53
11112009 17:00,141.5,51
11112009 18:00,154.4,51
11112009 19:00,154.7,50
11112009 20:00,149.2,49
11112009 21:00,142.7,49
11112009 22:00,133.2,49
11112009 23:00,121.6,48
11122009 0:00,103.2,48
11122009 1:00,95.5,47
11122009 2:00,91,47
11122009 3:00,89.4,47
11122009 4:00,90.3,47
11122009 5:00,97,47
11122009 6:00,119,46
11122009 7:00,132,46
11122009 8:00,136.3,46
11122009 9:00,137.8,47
11122009 10:00,139.1,48
11122009 11:00,140.1,49
11122009 12:00,140.8,50
11122009 13:00,143.3,51
11122009 14:00,140.8,50
11122009 15:00,140.1,50
11122009 16:00,142.4,50
11122009 17:00,149.4,50
11122009 18:00,164.1,50
11122009 19:00,163.7,50
11122009 20:00,158.1,50
11122009 21:00,149.7,50
11122009 22:00,139.4,50
11122009 23:00,127.5,50
11132009 0:00,115,51
11132009 1:00,105.4,53
11132009 2:00,100,53
11132009 3:00,99.4,53
11132009 4:00,101.3,53
11132009 5:00,105.7,53
11132009 6:00,117.2,53
11132009 7:00,134.1,53
11132009 8:00,142.3,52
11132009 9:00,143.6,53
11132009 10:00,142,56
11132009 11:00,138.5,56
11132009 12:00,135.1,57
11132009 13:00,131.3,58
11132009 14:00,128.2,60
11132009 15:00,128.7,62
11132009 16:00,131.8,61
11132009 17:00,136.8,62
11132009 18:00,150.2,61
11132009 19:00,151.9,60
11132009 20:00,146,60
11132009 21:00,141.5,60
11132009 22:00,135.4,60
11132009 23:00,126.3,60
11142009 0:00,115.6,59
11142009 1:00,106.7,58
11142009 2:00,101.3,56
11142009 3:00,98.6,58
11142009 4:00,96.2,58
11142009 5:00,101.9,58
11142009 6:00,104.7,55
11142009 7:00,110.1,54
11142009 8:00,120.6,58
11142009 9:00,130.3,61
11142009 10:00,133.6,62
11142009 11:00,132.5,67
11142009 12:00,129.3,68
11142009 13:00,124.4,70
11142009 14:00,120.4,72
11142009 15:00,119,73
11142009 16:00,118.7,72
11142009 17:00,122.4,67
11142009 18:00,136.2,61
11142009 19:00,135.9,58
11142009 20:00,131.8,54
11142009 21:00,127.9,53
11142009 22:00,123.6,50
11142009 23:00,116.5,50
11152009 0:00,108.8,47
11152009 1:00,100.2,46
11152009 2:00,95.4,45
11152009 3:00,92.9,46
11152009 4:00,92.2,45
11152009 5:00,92.7,46
11152009 6:00,96.4,46
11152009 7:00,103.9,45
11152009 8:00,116,46
11152009 9:00,127.7,52
11152009 10:00,126.5,54
11152009 11:00,117.8,61
11152009 12:00,109.3,69
11152009 13:00,108.3,74
11152009 14:00,106.7,76
11152009 15:00,105.6,76
11152009 16:00,104.9,76
11152009 17:00,106.2,70
11152009 18:00,120.7,60
11152009 19:00,124.1,57
11152009 20:00,123.9,53
11152009 21:00,123.1,51
11152009 22:00,117.9,48
11152009 23:00,109.6,47
11162009 0:00,101.9,46
11162009 1:00,96.5,45
11162009 2:00,95.1,45
11162009 3:00,95.7,43
11162009 4:00,98.6,41
11162009 5:00,105.3,42
11162009 6:00,119.3,41
11162009 7:00,142.6,41
11162009 8:00,143.7,43
11162009 9:00,131.6,48
11162009 10:00,120.9,55
11162009 11:00,115,64
11162009 12:00,110.6,71
11162009 13:00,107.8,74
11162009 14:00,107.2,75
11162009 15:00,106.5,75
11162009 16:00,105.8,74
11162009 17:00,108.6,70
11162009 18:00,125.6,58
11162009 19:00,133.4,55
11162009 20:00,132.3,53
11162009 21:00,129.8,55
11162009 22:00,123.9,51
11162009 23:00,114.8,49
11172009 0:00,104.3,47
11172009 1:00,97.3,45
11172009 2:00,94.3,45
11172009 3:00,96.1,44
11172009 4:00,98.6,44
11172009 5:00,103.5,43
11172009 6:00,116.7,43
11172009 7:00,135.3,41
11172009 8:00,137,46
11172009 9:00,132.5,49
11172009 10:00,124.3,57
11172009 11:00,118.8,63
11172009 12:00,114.1,68
11172009 13:00,109.2,67
11172009 14:00,105.4,68
11172009 15:00,105.7,67
11172009 16:00,108.1,65
11172009 17:00,117.4,64
