TIMESTAMP,POWER
6302009 3:00,65
6302009 4:00,64
6302009 5:00,62
6302009 6:00,61
6302009 7:00,62
6302009 8:00,69
6302009 9:00,76
6302009 10:00,82
6302009 11:00,86
6302009 12:00,88
6302009 13:00,90
6302009 14:00,91
6302009 15:00,92
6302009 16:00,92
6302009 17:00,92
6302009 18:00,92
6302009 19:00,90
6302009 20:00,87
6302009 21:00,81
6302009 22:00,74
6302009 23:00,73
712009 0:00,75
712009 1:00,71
712009 2:00,66
712009 3:00,65
712009 4:00,63
712009 5:00,62
712009 6:00,62
712009 7:00,63
712009 8:00,69
712009 9:00,75
712009 10:00,83
712009 11:00,85
712009 12:00,88
712009 13:00,90
712009 14:00,92
712009 15:00,94
712009 16:00,95
712009 17:00,95
712009 18:00,92
712009 19:00,91
712009 20:00,88
712009 21:00,84
712009 22:00,81
712009 23:00,81
722009 0:00,76
722009 1:00,73
722009 2:00,74
722009 3:00,71
722009 4:00,69
722009 5:00,65
722009 6:00,66
722009 7:00,66
722009 8:00,72
722009 9:00,79
722009 10:00,82
722009 11:00,83
722009 12:00,86
722009 13:00,89
722009 14:00,88
722009 15:00,90
722009 16:00,90
722009 17:00,90
722009 18:00,90
722009 19:00,89
722009 20:00,87
722009 21:00,81
722009 22:00,76
722009 23:00,77
732009 0:00,76
732009 1:00,76
732009 2:00,74
732009 3:00,72
732009 4:00,69
732009 5:00,67
732009 6:00,65
732009 7:00,67
732009 8:00,70
732009 9:00,72
732009 10:00,75
732009 11:00,78
732009 12:00,80
732009 13:00,82
732009 14:00,84
732009 15:00,86
732009 16:00,87
732009 17:00,86
732009 18:00,85
732009 19:00,85
732009 20:00,82
732009 21:00,75
732009 22:00,71
732009 23:00,67
742009 0:00,67
742009 1:00,64
742009 2:00,63
742009 3:00,60
742009 4:00,60
742009 5:00,59
742009 6:00,58
742009 7:00,59
742009 8:00,67
742009 9:00,73
742009 10:00,77
742009 11:00,81
742009 12:00,84
742009 13:00,84
742009 14:00,87
742009 15:00,89
742009 16:00,88
742009 17:00,89
742009 18:00,88
742009 19:00,86
742009 20:00,85
742009 21:00,77
742009 22:00,72
742009 23:00,69
752009 0:00,69
752009 1:00,69
752009 2:00,70
752009 3:00,67
752009 4:00,67
752009 5:00,70
752009 6:00,74
752009 7:00,74
752009 8:00,76
752009 9:00,78
752009 10:00,79
752009 11:00,80
752009 12:00,82
752009 13:00,83
752009 14:00,85
752009 15:00,85
752009 16:00,85
752009 17:00,88
752009 18:00,88
752009 19:00,86
752009 20:00,84
752009 21:00,82
752009 22:00,76
752009 23:00,75
762009 0:00,77
762009 1:00,77
762009 2:00,76
762009 3:00,76
762009 4:00,74
762009 5:00,74
762009 6:00,73
762009 7:00,74
762009 8:00,74
762009 9:00,76
762009 10:00,77
762009 11:00,79
762009 12:00,81
762009 13:00,83
762009 14:00,80
762009 15:00,83
762009 16:00,80
762009 17:00,79
762009 18:00,78
762009 19:00,80
762009 20:00,79
762009 21:00,77
762009 22:00,75
762009 23:00,75
772009 0:00,75
772009 1:00,73
772009 2:00,73
772009 3:00,72
772009 4:00,72
772009 5:00,72
772009 6:00,70
772009 7:00,70
772009 8:00,72
772009 9:00,76
772009 10:00,79
772009 11:00,82
772009 12:00,85
772009 13:00,87
772009 14:00,89
772009 15:00,88
772009 16:00,92
772009 17:00,90
772009 18:00,90
772009 19:00,88
772009 20:00,86
772009 21:00,80
772009 22:00,75
772009 23:00,75
782009 0:00,72
782009 1:00,70
782009 2:00,69
782009 3:00,67
782009 4:00,67
782009 5:00,65
782009 6:00,65
782009 7:00,66
782009 8:00,68
782009 9:00,75
782009 10:00,81
782009 11:00,84
782009 12:00,87
782009 13:00,88
782009 14:00,90
782009 15:00,87
782009 16:00,81
782009 17:00,77
782009 18:00,78
782009 19:00,76
782009 20:00,75
782009 21:00,72
782009 22:00,71
782009 23:00,71
792009 0:00,71
792009 1:00,70
792009 2:00,69
792009 3:00,70
792009 4:00,69
792009 5:00,69
792009 6:00,69
792009 7:00,70
792009 8:00,70
792009 9:00,72
792009 10:00,72
792009 11:00,74
792009 12:00,77
792009 13:00,76
792009 14:00,77
792009 15:00,79
792009 16:00,79
792009 17:00,77
792009 18:00,78
792009 19:00,77
792009 20:00,76
792009 21:00,73
792009 22:00,71
792009 23:00,69
7102009 0:00,66
7102009 1:00,66
7102009 2:00,66
7102009 3:00,64
7102009 4:00,63
7102009 5:00,63
7102009 6:00,64
7102009 7:00,66
7102009 8:00,68
7102009 9:00,70
7102009 10:00,73
7102009 11:00,78
7102009 12:00,81
7102009 13:00,83
7102009 14:00,84
7102009 15:00,87
7102009 16:00,87
7102009 17:00,87
7102009 18:00,84
7102009 19:00,85
7102009 20:00,81
7102009 21:00,79
7102009 22:00,76
7102009 23:00,75
7112009 0:00,72
7112009 1:00,72
7112009 2:00,69
7112009 3:00,71
7112009 4:00,70
7112009 5:00,70
7112009 6:00,71
7112009 7:00,71
7112009 8:00,72
7112009 9:00,75
7112009 10:00,78
7112009 11:00,80
7112009 12:00,84
7112009 13:00,86
7112009 14:00,88
7112009 15:00,88
7112009 16:00,89
7112009 17:00,89
7112009 18:00,88
7112009 19:00,87
7112009 20:00,86
7112009 21:00,82
7112009 22:00,79
7112009 23:00,77
7122009 0:00,77
7122009 1:00,77
7122009 2:00,76
7122009 3:00,75
7122009 4:00,74
7122009 5:00,73
7122009 6:00,72
7122009 7:00,72
7122009 8:00,75
7122009 9:00,79
7122009 10:00,83
7122009 11:00,87
7122009 12:00,90
7122009 13:00,92
7122009 14:00,93
7122009 15:00,95
7122009 16:00,96
7122009 17:00,95
7122009 18:00,92
7122009 19:00,92
7122009 20:00,90
7122009 21:00,86
7122009 22:00,85
7122009 23:00,83
7132009 0:00,82
7132009 1:00,82
7132009 2:00,80
7132009 3:00,79
7132009 4:00,78
7132009 5:00,78
7132009 6:00,77
7132009 7:00,77
7132009 8:00,75
7132009 9:00,73
7132009 10:00,73
7132009 11:00,74
7132009 12:00,74
7132009 13:00,75
7132009 14:00,77
7132009 15:00,77
7132009 16:00,80
7132009 17:00,83
7132009 18:00,84
7132009 19:00,84
7132009 20:00,80
7132009 21:00,77
7132009 22:00,74
7132009 23:00,71
7142009 0:00,69
7142009 1:00,70
7142009 2:00,68
7142009 3:00,70
7142009 4:00,70
7142009 5:00,70
7142009 6:00,70
7142009 7:00,70
7142009 8:00,70
7142009 9:00,74
7142009 10:00,79
7142009 11:00,82
7142009 12:00,84
7142009 13:00,87
7142009 14:00,87
7142009 15:00,89
7142009 16:00,91
7142009 17:00,90
7142009 18:00,89
7142009 19:00,88
7142009 20:00,83
7142009 21:00,78
7142009 22:00,71
7142009 23:00,70
7152009 0:00,66
7152009 1:00,64
7152009 2:00,64
7152009 3:00,61
7152009 4:00,60
7152009 5:00,60
7152009 6:00,60
7152009 7:00,60
7152009 8:00,66
7152009 9:00,74
7152009 10:00,82
7152009 11:00,84
7152009 12:00,85
7152009 13:00,89
7152009 14:00,89
7152009 15:00,90
7152009 16:00,89
7152009 17:00,88
7152009 18:00,90
7152009 19:00,88
7152009 20:00,85
7152009 21:00,82
7152009 22:00,81
7152009 23:00,80
7162009 0:00,78
7162009 1:00,77
7162009 2:00,77
7162009 3:00,76
7162009 4:00,74
7162009 5:00,74
7162009 6:00,74
7162009 7:00,74
7162009 8:00,77
7162009 9:00,79
7162009 10:00,84
7162009 11:00,87
7162009 12:00,91
7162009 13:00,92
7162009 14:00,83
7162009 15:00,78
7162009 16:00,82
7162009 17:00,85
7162009 18:00,85
7162009 19:00,84
7162009 20:00,81
7162009 21:00,78
7162009 22:00,76
7162009 23:00,75
7172009 0:00,74
7172009 1:00,73
7172009 2:00,73
7172009 3:00,72
7172009 4:00,70
7172009 5:00,70
7172009 6:00,70
7172009 7:00,72
7172009 8:00,74
7172009 9:00,81
7172009 10:00,85
7172009 11:00,88
7172009 12:00,89
7172009 13:00,92
7172009 14:00,92
7172009 15:00,94
7172009 16:00,93
7172009 17:00,93
7172009 18:00,94
7172009 19:00,92
7172009 20:00,88
7172009 21:00,85
7172009 22:00,81
7172009 23:00,79
7182009 0:00,78
7182009 1:00,76
7182009 2:00,75
7182009 3:00,74
7182009 4:00,73
7182009 5:00,72
7182009 6:00,72
7182009 7:00,72
7182009 8:00,73
7182009 9:00,76
7182009 10:00,79
7182009 11:00,81
7182009 12:00,83
7182009 13:00,84
7182009 14:00,87
7182009 15:00,87
7182009 16:00,87
7182009 17:00,85
7182009 18:00,86
7182009 19:00,84
7182009 20:00,83
7182009 21:00,80
7182009 22:00,75
7182009 23:00,75
7192009 0:00,70
7192009 1:00,70
7192009 2:00,66
7192009 3:00,65
7192009 4:00,65
7192009 5:00,61
7192009 6:00,60
7192009 7:00,60
7192009 8:00,67
7192009 9:00,72
7192009 10:00,77
7192009 11:00,80
7192009 12:00,82
7192009 13:00,84
7192009 14:00,86
7192009 15:00,89
7192009 16:00,87
7192009 17:00,86
7192009 18:00,85
7192009 19:00,84
7192009 20:00,82
7192009 21:00,79
7192009 22:00,76
7192009 23:00,73
7202009 0:00,70
7202009 1:00,68
7202009 2:00,67
7202009 3:00,65
7202009 4:00,65
7202009 5:00,65
7202009 6:00,65
7202009 7:00,65
7202009 8:00,68
7202009 9:00,72
7202009 10:00,74
7202009 11:00,77
7202009 12:00,81
7202009 13:00,84
7202009 14:00,86
7202009 15:00,86
7202009 16:00,85
7202009 17:00,85
7202009 18:00,79
7202009 19:00,72
7202009 20:00,70
7202009 21:00,71
7202009 22:00,70
7202009 23:00,70
7212009 0:00,68
7212009 1:00,67
7212009 2:00,66
7212009 3:00,66
7212009 4:00,66
7212009 5:00,66
7212009 6:00,68
7212009 7:00,67
7212009 8:00,68
7212009 9:00,69
7212009 10:00,70
7212009 11:00,72
7212009 12:00,75
7212009 13:00,80
7212009 14:00,84
7212009 15:00,78
7212009 16:00,75
7212009 17:00,80
7212009 18:00,80
7212009 19:00,80
7212009 20:00,77
7212009 21:00,72
7212009 22:00,72
7212009 23:00,72
7222009 0:00,71
7222009 1:00,71
7222009 2:00,71
7222009 3:00,70
7222009 4:00,68
7222009 5:00,68
7222009 6:00,66
7222009 7:00,66
7222009 8:00,68
7222009 9:00,72
7222009 10:00,77
7222009 11:00,80
7222009 12:00,83
7222009 13:00,86
7222009 14:00,87
7222009 15:00,89
7222009 16:00,88
7222009 17:00,89
7222009 18:00,89
7222009 19:00,87
7222009 20:00,83
7222009 21:00,78
7222009 22:00,76
7222009 23:00,76
7232009 0:00,76
7232009 1:00,74
7232009 2:00,72
7232009 3:00,72
7232009 4:00,72
7232009 5:00,71
7232009 6:00,71
7232009 7:00,71
7232009 8:00,72
7232009 9:00,74
7232009 10:00,78
7232009 11:00,82
7232009 12:00,83
7232009 13:00,86
7232009 14:00,87
7232009 15:00,91
7232009 16:00,91
7232009 17:00,89
7232009 18:00,89
7232009 19:00,86
7232009 20:00,85
7232009 21:00,80
7232009 22:00,76
7232009 23:00,74
7242009 0:00,73
7242009 1:00,72
7242009 2:00,72
7242009 3:00,72
7242009 4:00,72
7242009 5:00,72
7242009 6:00,71
7242009 7:00,70
7242009 8:00,71
7242009 9:00,74
7242009 10:00,78
7242009 11:00,82
7242009 12:00,85
7242009 13:00,86
7242009 14:00,87
7242009 15:00,89
7242009 16:00,89
7242009 17:00,89
7242009 18:00,90
7242009 19:00,89
7242009 20:00,85
7242009 21:00,79
7242009 22:00,75
7242009 23:00,72
7252009 0:00,70
7252009 1:00,73
7252009 2:00,73
7252009 3:00,69
7252009 4:00,68
7252009 5:00,68
7252009 6:00,66
7252009 7:00,67
7252009 8:00,70
7252009 9:00,73
7252009 10:00,80
7252009 11:00,84
7252009 12:00,89
7252009 13:00,88
7252009 14:00,92
7252009 15:00,92
7252009 16:00,92
7252009 17:00,93
7252009 18:00,94
7252009 19:00,92
7252009 20:00,88
7252009 21:00,82
7252009 22:00,81
7252009 23:00,81
7262009 0:00,78
7262009 1:00,78
7262009 2:00,76
7262009 3:00,76
7262009 4:00,75
7262009 5:00,75
7262009 6:00,74
7262009 7:00,73
7262009 8:00,77
7262009 9:00,81
7262009 10:00,85
7262009 11:00,90
7262009 12:00,92
7262009 13:00,92
7262009 14:00,95
7262009 15:00,96
7262009 16:00,96
7262009 17:00,94
7262009 18:00,90
7262009 19:00,89
7262009 20:00,86
7262009 21:00,83
7262009 22:00,83
7262009 23:00,81
7272009 0:00,80
7272009 1:00,79
7272009 2:00,78
7272009 3:00,78
7272009 4:00,77
7272009 5:00,75
7272009 6:00,74
7272009 7:00,74
7272009 8:00,75
7272009 9:00,80
7272009 10:00,83
7272009 11:00,86
7272009 12:00,89
7272009 13:00,88
7272009 14:00,75
7272009 15:00,77
7272009 16:00,82
7272009 17:00,85
7272009 18:00,85
7272009 19:00,85
7272009 20:00,81
7272009 21:00,78
7272009 22:00,77
7272009 23:00,73
7282009 0:00,72
7282009 1:00,70
7282009 2:00,70
7282009 3:00,71
7282009 4:00,72
7282009 5:00,71
7282009 6:00,70
7282009 7:00,70
7282009 8:00,72
7282009 9:00,76
7282009 10:00,79
7282009 11:00,83
7282009 12:00,85
7282009 13:00,88
7282009 14:00,87
7282009 15:00,90
7282009 16:00,94
7282009 17:00,93
7282009 18:00,75
7282009 19:00,80
7282009 20:00,77
7282009 21:00,76
7282009 22:00,75
7282009 23:00,72
7292009 0:00,72
7292009 1:00,72
7292009 2:00,72
7292009 3:00,72
7292009 4:00,72
7292009 5:00,72
7292009 6:00,70
7292009 7:00,70
7292009 8:00,74
7292009 9:00,75
7292009 10:00,77
7292009 11:00,78
7292009 12:00,82
7292009 13:00,83
7292009 14:00,83
7292009 15:00,87
7292009 16:00,88
7292009 17:00,85
7292009 18:00,86
7292009 19:00,84
7292009 20:00,82
7292009 21:00,79
7292009 22:00,78
7292009 23:00,77
7302009 0:00,77
7302009 1:00,76
7302009 2:00,75
7302009 3:00,75
7302009 4:00,74
7302009 5:00,74
7302009 6:00,73
7302009 7:00,73
7302009 8:00,76
7302009 9:00,79
7302009 10:00,82
7302009 11:00,86
7302009 12:00,89
7302009 13:00,91
7302009 14:00,92
7302009 15:00,89
7302009 16:00,91
7302009 17:00,85
7302009 18:00,83
7302009 19:00,82
7302009 20:00,81
7302009 21:00,79
7302009 22:00,77
7302009 23:00,76
7312009 0:00,76
7312009 1:00,76
7312009 2:00,75
7312009 3:00,75
7312009 4:00,75
7312009 5:00,74
7312009 6:00,74
7312009 7:00,74
7312009 8:00,76
7312009 9:00,81
7312009 10:00,85
7312009 11:00,88
7312009 12:00,89
7312009 13:00,89
7312009 14:00,91
7312009 15:00,93
7312009 16:00,77
7312009 17:00,77
7312009 18:00,76
7312009 19:00,77
7312009 20:00,76
7312009 21:00,75
7312009 22:00,75
7312009 23:00,74
812009 0:00,74
812009 1:00,74
812009 2:00,74
812009 3:00,74
812009 4:00,74
812009 5:00,74
812009 6:00,74
812009 7:00,75
812009 8:00,76
812009 9:00,77
812009 10:00,78
812009 11:00,79
812009 12:00,78
812009 13:00,79
812009 14:00,80
812009 15:00,83
812009 16:00,83
812009 17:00,85
812009 18:00,86
812009 19:00,84
812009 20:00,82
812009 21:00,79
812009 22:00,78
812009 23:00,77
822009 0:00,78
822009 1:00,78
822009 2:00,77
822009 3:00,77
822009 4:00,76
822009 5:00,76
822009 6:00,75
822009 7:00,76
822009 8:00,76
822009 9:00,78
822009 10:00,76
822009 11:00,77
822009 12:00,76
822009 13:00,77
822009 14:00,80
822009 15:00,82
822009 16:00,82
822009 17:00,82
822009 18:00,83
822009 19:00,82
822009 20:00,81
822009 21:00,79
822009 22:00,79
822009 23:00,76
832009 0:00,77
832009 1:00,75
832009 2:00,75
832009 3:00,73
832009 4:00,73
832009 5:00,72
832009 6:00,72
832009 7:00,73
832009 8:00,73
832009 9:00,75
832009 10:00,80
832009 11:00,81
832009 12:00,83
832009 13:00,84
832009 14:00,88
832009 15:00,89
832009 16:00,89
832009 17:00,91
832009 18:00,90
832009 19:00,89
832009 20:00,86
832009 21:00,81
832009 22:00,79
832009 23:00,77
842009 0:00,73
842009 1:00,73
842009 2:00,71
842009 3:00,70
842009 4:00,71
842009 5:00,69
842009 6:00,69
842009 7:00,70
842009 8:00,72
842009 9:00,78
842009 10:00,81
842009 11:00,84
842009 12:00,87
842009 13:00,90
842009 14:00,90
842009 15:00,91
842009 16:00,90
842009 17:00,92
842009 18:00,91
842009 19:00,89
842009 20:00,83
842009 21:00,80
842009 22:00,78
842009 23:00,74
852009 0:00,73
852009 1:00,72
852009 2:00,72
852009 3:00,75
852009 4:00,76
852009 5:00,74
852009 6:00,72
852009 7:00,71
852009 8:00,74
852009 9:00,79
852009 10:00,83
852009 11:00,87
852009 12:00,91
852009 13:00,93
852009 14:00,83
852009 15:00,91
852009 16:00,84
852009 17:00,87
852009 18:00,88
852009 19:00,85
852009 20:00,75
852009 21:00,70
852009 22:00,70
852009 23:00,70
862009 0:00,70
862009 1:00,70
862009 2:00,70
862009 3:00,70
862009 4:00,70
862009 5:00,70
862009 6:00,70
862009 7:00,70
862009 8:00,70
862009 9:00,72
862009 10:00,73
862009 11:00,76
862009 12:00,78
862009 13:00,81
862009 14:00,84
862009 15:00,85
862009 16:00,85
862009 17:00,86
862009 18:00,86
862009 19:00,83
862009 20:00,82
862009 21:00,76
862009 22:00,74
862009 23:00,72
872009 0:00,70
872009 1:00,69
872009 2:00,69
872009 3:00,68
872009 4:00,67
872009 5:00,66
872009 6:00,64
872009 7:00,65
872009 8:00,68
872009 9:00,72
872009 10:00,78
872009 11:00,81
872009 12:00,83
872009 13:00,85
872009 14:00,87
872009 15:00,87
872009 16:00,87
872009 17:00,87
872009 18:00,88
872009 19:00,87
872009 20:00,82
872009 21:00,76
872009 22:00,73
872009 23:00,72
882009 0:00,71
882009 1:00,72
882009 2:00,73
882009 3:00,72
882009 4:00,73
882009 5:00,72
882009 6:00,72
882009 7:00,68
882009 8:00,72
882009 9:00,75
882009 10:00,80
882009 11:00,84
882009 12:00,87
882009 13:00,87
882009 14:00,89
882009 15:00,90
882009 16:00,89
882009 17:00,88
882009 18:00,90
882009 19:00,87
882009 20:00,84
882009 21:00,81
882009 22:00,81
882009 23:00,80
892009 0:00,78
892009 1:00,77
892009 2:00,76
892009 3:00,75
892009 4:00,74
892009 5:00,73
892009 6:00,71
892009 7:00,69
892009 8:00,72
892009 9:00,78
892009 10:00,81
892009 11:00,86
892009 12:00,90
892009 13:00,92
892009 14:00,93
892009 15:00,94
892009 16:00,95
892009 17:00,96
892009 18:00,95
892009 19:00,93
892009 20:00,87
892009 21:00,84
892009 22:00,84
892009 23:00,83
8102009 0:00,82
8102009 1:00,80
8102009 2:00,79
8102009 3:00,77
8102009 4:00,73
8102009 5:00,72
8102009 6:00,71
8102009 7:00,69
8102009 8:00,75
8102009 9:00,80
8102009 10:00,84
8102009 11:00,89
8102009 12:00,91
8102009 13:00,94
8102009 14:00,96
8102009 15:00,97
8102009 16:00,97
8102009 17:00,98
8102009 18:00,97
8102009 19:00,95
8102009 20:00,90
8102009 21:00,83
8102009 22:00,84
8102009 23:00,84
8112009 0:00,83
8112009 1:00,83
8112009 2:00,82
8112009 3:00,81
8112009 4:00,80
8112009 5:00,78
8112009 6:00,77
8112009 7:00,76
8112009 8:00,79
8112009 9:00,82
8112009 10:00,86
8112009 11:00,90
8112009 12:00,94
8112009 13:00,95
8112009 14:00,95
8112009 15:00,97
8112009 16:00,96
8112009 17:00,98
8112009 18:00,95
8112009 19:00,77
8112009 20:00,76
8112009 21:00,75
8112009 22:00,75
8112009 23:00,75
8122009 0:00,75
8122009 1:00,73
8122009 2:00,73
8122009 3:00,73
8122009 4:00,73
8122009 5:00,72
8122009 6:00,72
8122009 7:00,72
8122009 8:00,73
8122009 9:00,74
8122009 10:00,75
8122009 11:00,77
8122009 12:00,78
8122009 13:00,77
8122009 14:00,76
8122009 15:00,75
8122009 16:00,75
8122009 17:00,76
8122009 18:00,75
8122009 19:00,75
8122009 20:00,75
8122009 21:00,73
8122009 22:00,73
8122009 23:00,73
8132009 0:00,73
8132009 1:00,73
8132009 2:00,73
8132009 3:00,73
8132009 4:00,73
8132009 5:00,73
8132009 6:00,72
8132009 7:00,72
8132009 8:00,72
8132009 9:00,73
8132009 10:00,73
8132009 11:00,73
8132009 12:00,74
8132009 13:00,73
8132009 14:00,74
8132009 15:00,78
8132009 16:00,79
8132009 17:00,81
8132009 18:00,82
8132009 19:00,81
8132009 20:00,77
8132009 21:00,75
8132009 22:00,73
8132009 23:00,72
8142009 0:00,71
8142009 1:00,70
8142009 2:00,70
8142009 3:00,70
8142009 4:00,70
8142009 5:00,70
8142009 6:00,70
8142009 7:00,70
8142009 8:00,72
8142009 9:00,73
8142009 10:00,74
8142009 11:00,77
8142009 12:00,81
8142009 13:00,84
8142009 14:00,85
8142009 15:00,83
8142009 16:00,85
8142009 17:00,85
8142009 18:00,82
8142009 19:00,82
8142009 20:00,80
8142009 21:00,76
8142009 22:00,73
8142009 23:00,73
8152009 0:00,73
8152009 1:00,73
8152009 2:00,74
8152009 3:00,73
8152009 4:00,72
8152009 5:00,72
8152009 6:00,72
8152009 7:00,72
8152009 8:00,73
8152009 9:00,73
8152009 10:00,75
8152009 11:00,78
8152009 12:00,82
8152009 13:00,83
8152009 14:00,85
8152009 15:00,86
8152009 16:00,87
8152009 17:00,88
8152009 18:00,88
8152009 19:00,86
8152009 20:00,82
8152009 21:00,77
8152009 22:00,75
8152009 23:00,73
8162009 0:00,73
8162009 1:00,72
8162009 2:00,72
8162009 3:00,70
8162009 4:00,70
8162009 5:00,70
8162009 6:00,70
8162009 7:00,70
8162009 8:00,72
8162009 9:00,73
8162009 10:00,76
8162009 11:00,80
8162009 12:00,83
8162009 13:00,84
8162009 14:00,84
8162009 15:00,85
8162009 16:00,86
8162009 17:00,85
8162009 18:00,82
8162009 19:00,83
8162009 20:00,80
8162009 21:00,77
8162009 22:00,76
8162009 23:00,75
8172009 0:00,74
8172009 1:00,72
8172009 2:00,72
8172009 3:00,72
8172009 4:00,72
8172009 5:00,71
8172009 6:00,70
8172009 7:00,70
8172009 8:00,72
8172009 9:00,76
8172009 10:00,81
8172009 11:00,84
8172009 12:00,87
8172009 13:00,88
8172009 14:00,90
8172009 15:00,91
8172009 16:00,90
8172009 17:00,85
8172009 18:00,82
8172009 19:00,82
8172009 20:00,80
8172009 21:00,78
8172009 22:00,76
8172009 23:00,74
8182009 0:00,73
8182009 1:00,73
8182009 2:00,77
8182009 3:00,76
8182009 4:00,76
8182009 5:00,75
8182009 6:00,73
8182009 7:00,72
8182009 8:00,73
8182009 9:00,79
8182009 10:00,83
8182009 11:00,86
8182009 12:00,89
8182009 13:00,91
8182009 14:00,91
8182009 15:00,92
8182009 16:00,91
8182009 17:00,92
8182009 18:00,91
8182009 19:00,89
8182009 20:00,85
8182009 21:00,82
8182009 22:00,79
8182009 23:00,79
8192009 0:00,80
8192009 1:00,78
8192009 2:00,77
8192009 3:00,77
8192009 4:00,77
8192009 5:00,75
8192009 6:00,75
8192009 7:00,75
8192009 8:00,76
8192009 9:00,80
8192009 10:00,83
8192009 11:00,86
8192009 12:00,89
8192009 13:00,90
8192009 14:00,90
8192009 15:00,85
8192009 16:00,85
8192009 17:00,89
8192009 18:00,88
8192009 19:00,89
8192009 20:00,84
8192009 21:00,82
8192009 22:00,82
8192009 23:00,80
8202009 0:00,78
8202009 1:00,77
8202009 2:00,76
8202009 3:00,76
8202009 4:00,76
8202009 5:00,75
8202009 6:00,75
8202009 7:00,77
8202009 8:00,78
8202009 9:00,80
8202009 10:00,81
8202009 11:00,85
8202009 12:00,88
8202009 13:00,87
8202009 14:00,87
8202009 15:00,83
8202009 16:00,78
8202009 17:00,82
8202009 18:00,84
8202009 19:00,82
8202009 20:00,80
8202009 21:00,78
8202009 22:00,80
8202009 23:00,77
8212009 0:00,77
8212009 1:00,77
8212009 2:00,77
8212009 3:00,77
8212009 4:00,76
8212009 5:00,76
8212009 6:00,76
8212009 7:00,77
8212009 8:00,78
8212009 9:00,79
8212009 10:00,81
8212009 11:00,83
8212009 12:00,86
8212009 13:00,89
8212009 14:00,90
8212009 15:00,90
8212009 16:00,91
8212009 17:00,92
8212009 18:00,90
8212009 19:00,89
8212009 20:00,84
8212009 21:00,83
8212009 22:00,82
8212009 23:00,81
8222009 0:00,81
8222009 1:00,79
8222009 2:00,78
8222009 3:00,78
8222009 4:00,76
8222009 5:00,76
8222009 6:00,75
8222009 7:00,75
8222009 8:00,76
8222009 9:00,78
8222009 10:00,79
8222009 11:00,80
8222009 12:00,83
8222009 13:00,86
8222009 14:00,88
8222009 15:00,90
8222009 16:00,91
8222009 17:00,87
8222009 18:00,74
8222009 19:00,74
8222009 20:00,73
8222009 21:00,73
8222009 22:00,72
8222009 23:00,72
8232009 0:00,71
8232009 1:00,71
8232009 2:00,70
8232009 3:00,70
8232009 4:00,71
8232009 5:00,71
8232009 6:00,71
8232009 7:00,70
8232009 8:00,70
8232009 9:00,72
8232009 10:00,74
8232009 11:00,75
8232009 12:00,77
8232009 13:00,78
8232009 14:00,78
8232009 15:00,80
8232009 16:00,82
8232009 17:00,83
8232009 18:00,84
8232009 19:00,83
8232009 20:00,79
8232009 21:00,74
8232009 22:00,72
8232009 23:00,72
8242009 0:00,70
8242009 1:00,70
8242009 2:00,70
8242009 3:00,70
8242009 4:00,70
8242009 5:00,70
8242009 6:00,68
8242009 7:00,68
8242009 8:00,70
8242009 9:00,71
8242009 10:00,72
8242009 11:00,76
8242009 12:00,80
8242009 13:00,83
8242009 14:00,86
8242009 15:00,88
8242009 16:00,88
8242009 17:00,88
8242009 18:00,86
8242009 19:00,85
8242009 20:00,80
8242009 21:00,76
8242009 22:00,74
8242009 23:00,73
8252009 0:00,71
8252009 1:00,69
8252009 2:00,68
8252009 3:00,67
8252009 4:00,66
8252009 5:00,64
8252009 6:00,64
8252009 7:00,64
8252009 8:00,66
8252009 9:00,71
8252009 10:00,78
8252009 11:00,82
8252009 12:00,85
8252009 13:00,87
8252009 14:00,88
8252009 15:00,90
8252009 16:00,88
8252009 17:00,89
8252009 18:00,88
8252009 19:00,86
8252009 20:00,80
8252009 21:00,75
8252009 22:00,74
8252009 23:00,74
8262009 0:00,71
8262009 1:00,71
8262009 2:00,70
8262009 3:00,68
8262009 4:00,68
8262009 5:00,68
8262009 6:00,68
8262009 7:00,69
8262009 8:00,70
8262009 9:00,72
8262009 10:00,73
8262009 11:00,81
8262009 12:00,85
8262009 13:00,88
8262009 14:00,90
8262009 15:00,90
8262009 16:00,91
8262009 17:00,90
8262009 18:00,90
8262009 19:00,87
8262009 20:00,81
8262009 21:00,77
8262009 22:00,75
8262009 23:00,73
8272009 0:00,73
8272009 1:00,72
8272009 2:00,72
8272009 3:00,72
8272009 4:00,70
8272009 5:00,70
8272009 6:00,69
8272009 7:00,68
8272009 8:00,70
8272009 9:00,76
8272009 10:00,81
8272009 11:00,84
8272009 12:00,87
8272009 13:00,89
8272009 14:00,91
8272009 15:00,90
8272009 16:00,89
8272009 17:00,87
8272009 18:00,86
8272009 19:00,84
8272009 20:00,83
8272009 21:00,80
8272009 22:00,79
8272009 23:00,78
8282009 0:00,77
8282009 1:00,76
8282009 2:00,76
8282009 3:00,75
8282009 4:00,75
8282009 5:00,74
8282009 6:00,73
8282009 7:00,73
8282009 8:00,74
8282009 9:00,74
8282009 10:00,79
8282009 11:00,84
8282009 12:00,85
8282009 13:00,87
8282009 14:00,87
8282009 15:00,85
8282009 16:00,83
8282009 17:00,84
8282009 18:00,83
8282009 19:00,82
8282009 20:00,74
8282009 21:00,73
8282009 22:00,72
8282009 23:00,72
8292009 0:00,71
8292009 1:00,71
8292009 2:00,72
8292009 3:00,71
